Value,test,year,month
113600,78741,2002,9
113800,78741,2002,10
114000,78741,2002,11
114100,78741,2002,12
114200,78741,2003,1
114200,78741,2003,2
114200,78741,2003,3
113900,78741,2003,4
113600,78741,2003,5
113000,78741,2003,6
112500,78741,2003,7
111900,78741,2003,8
111300,78741,2003,9
110900,78741,2003,10
110800,78741,2003,11
111000,78741,2003,12
111500,78741,2004,1
112300,78741,2004,2
113200,78741,2004,3
114100,78741,2004,4
115000,78741,2004,5
116000,78741,2004,6
117000,78741,2004,7
118100,78741,2004,8
119300,78741,2004,9
120400,78741,2004,10
121500,78741,2004,11
122700,78741,2004,12
123800,78741,2005,1
124700,78741,2005,2
125500,78741,2005,3
126100,78741,2005,4
126600,78741,2005,5
127100,78741,2005,6
127600,78741,2005,7
128400,78741,2005,8
129300,78741,2005,9
130400,78741,2005,10
131400,78741,2005,11
132300,78741,2005,12
132800,78741,2006,1
133100,78741,2006,2
133200,78741,2006,3
133400,78741,2006,4
133700,78741,2006,5
134100,78741,2006,6
134300,78741,2006,7
134100,78741,2006,8
133500,78741,2006,9
132600,78741,2006,10
131400,78741,2006,11
130100,78741,2006,12
129100,78741,2007,1
128600,78741,2007,2
128600,78741,2007,3
128900,78741,2007,4
129300,78741,2007,5
129800,78741,2007,6
130400,78741,2007,7
131300,78741,2007,8
132600,78741,2007,9
134200,78741,2007,10
135700,78741,2007,11
137000,78741,2007,12
137800,78741,2008,1
138300,78741,2008,2
138700,78741,2008,3
139200,78741,2008,4
139300,78741,2008,5
138900,78741,2008,6
138200,78741,2008,7
137200,78741,2008,8
136400,78741,2008,9
135700,78741,2008,10
134900,78741,2008,11
134200,78741,2008,12
133700,78741,2009,1
133300,78741,2009,2
133000,78741,2009,3
132800,78741,2009,4
132300,78741,2009,5
131600,78741,2009,6
131200,78741,2009,7
131000,78741,2009,8
130800,78741,2009,9
130700,78741,2009,10
130400,78741,2009,11
129900,78741,2009,12
129700,78741,2010,1
129800,78741,2010,2
129600,78741,2010,3
128900,78741,2010,4
128800,78741,2010,5
129500,78741,2010,6
129900,78741,2010,7
129700,78741,2010,8
129100,78741,2010,9
128700,78741,2010,10
129100,78741,2010,11
129700,78741,2010,12
129600,78741,2011,1
129500,78741,2011,2
129500,78741,2011,3
129100,78741,2011,4
128400,78741,2011,5
128000,78741,2011,6
128000,78741,2011,7
128100,78741,2011,8
128300,78741,2011,9
128200,78741,2011,10
128000,78741,2011,11
128200,78741,2011,12
128500,78741,2012,1
128400,78741,2012,2
127900,78741,2012,3
128400,78741,2012,4
129600,78741,2012,5
130400,78741,2012,6
131100,78741,2012,7
132300,78741,2012,8
133500,78741,2012,9
134400,78741,2012,10
135400,78741,2012,11
136300,78741,2012,12
137000,78741,2013,1
137600,78741,2013,2
137600,78741,2013,3
136400,78741,2013,4
134700,78741,2013,5
133400,78741,2013,6
133000,78741,2013,7
133300,78741,2013,8
134200,78741,2013,9
135100,78741,2013,10
135200,78741,2013,11
135700,78741,2013,12
136800,78741,2014,1
137900,78741,2014,2
139100,78741,2014,3
140400,78741,2014,4
141600,78741,2014,5
142600,78741,2014,6
143700,78741,2014,7
144700,78741,2014,8
145800,78741,2014,9
146600,78741,2014,10
147400,78741,2014,11
148300,78741,2014,12
149500,78741,2015,1
150500,78741,2015,2
151500,78741,2015,3
152800,78741,2015,4
155000,78741,2015,5
158100,78741,2015,6
162100,78741,2015,7
164900,78741,2015,8
166300,78741,2015,9
168100,78741,2015,10
170600,78741,2015,11
173300,78741,2015,12
176100,78741,2016,1
178400,78741,2016,2
181100,78741,2016,3
186800,78741,2016,4
194300,78741,2016,5
200300,78741,2016,6
204500,78741,2016,7
208200,78741,2016,8
210300,78741,2016,9
211300,78741,2016,10
212100,78741,2016,11
212100,78741,2016,12
212600,78741,2017,1
213900,78741,2017,2
214100,78741,2017,3
213900,78741,2017,4
214500,78741,2017,5
214700,78741,2017,6
213800,78741,2017,7
213200,78741,2017,8
213600,78741,2017,9
215200,78741,2017,10
217500,78741,2017,11
219300,78741,2017,12
218700,78741,2018,1
220700,78741,2018,2
227900,78741,2018,3
233700,78741,2018,4
85900,78744,1996,4
85800,78744,1996,5
85700,78744,1996,6
85600,78744,1996,7
85500,78744,1996,8
85300,78744,1996,9
85100,78744,1996,10
84900,78744,1996,11
84800,78744,1996,12
84600,78744,1997,1
84400,78744,1997,2
84200,78744,1997,3
84000,78744,1997,4
83900,78744,1997,5
83900,78744,1997,6
83900,78744,1997,7
84000,78744,1997,8
84200,78744,1997,9
84500,78744,1997,10
84700,78744,1997,11
85100,78744,1997,12
85400,78744,1998,1
85600,78744,1998,2
85800,78744,1998,3
85900,78744,1998,4
86000,78744,1998,5
85900,78744,1998,6
85700,78744,1998,7
85400,78744,1998,8
85000,78744,1998,9
84500,78744,1998,10
84100,78744,1998,11
83700,78744,1998,12
83300,78744,1999,1
83000,78744,1999,2
82900,78744,1999,3
83000,78744,1999,4
83200,78744,1999,5
83600,78744,1999,6
84000,78744,1999,7
84500,78744,1999,8
85200,78744,1999,9
85800,78744,1999,10
86500,78744,1999,11
87200,78744,1999,12
87900,78744,2000,1
88500,78744,2000,2
89100,78744,2000,3
89600,78744,2000,4
90200,78744,2000,5
90700,78744,2000,6
91300,78744,2000,7
91900,78744,2000,8
92500,78744,2000,9
93100,78744,2000,10
93800,78744,2000,11
94400,78744,2000,12
95000,78744,2001,1
95600,78744,2001,2
96100,78744,2001,3
96700,78744,2001,4
97200,78744,2001,5
97700,78744,2001,6
98200,78744,2001,7
98700,78744,2001,8
99100,78744,2001,9
99400,78744,2001,10
99700,78744,2001,11
99900,78744,2001,12
100100,78744,2002,1
100200,78744,2002,2
100400,78744,2002,3
100500,78744,2002,4
100700,78744,2002,5
101000,78744,2002,6
101200,78744,2002,7
101500,78744,2002,8
101800,78744,2002,9
102200,78744,2002,10
102600,78744,2002,11
103000,78744,2002,12
103400,78744,2003,1
103700,78744,2003,2
103700,78744,2003,3
103600,78744,2003,4
103300,78744,2003,5
103000,78744,2003,6
102600,78744,2003,7
102100,78744,2003,8
101700,78744,2003,9
101300,78744,2003,10
100900,78744,2003,11
100700,78744,2003,12
100600,78744,2004,1
100800,78744,2004,2
101200,78744,2004,3
101600,78744,2004,4
102000,78744,2004,5
102300,78744,2004,6
102600,78744,2004,7
102800,78744,2004,8
102900,78744,2004,9
103000,78744,2004,10
103000,78744,2004,11
103100,78744,2004,12
103100,78744,2005,1
103200,78744,2005,2
103300,78744,2005,3
103500,78744,2005,4
103700,78744,2005,5
104100,78744,2005,6
104500,78744,2005,7
104900,78744,2005,8
105400,78744,2005,9
105900,78744,2005,10
106400,78744,2005,11
106900,78744,2005,12
107400,78744,2006,1
107900,78744,2006,2
108400,78744,2006,3
108800,78744,2006,4
109200,78744,2006,5
109800,78744,2006,6
110200,78744,2006,7
110600,78744,2006,8
111000,78744,2006,9
111500,78744,2006,10
111900,78744,2006,11
112300,78744,2006,12
112800,78744,2007,1
113500,78744,2007,2
114500,78744,2007,3
115500,78744,2007,4
116500,78744,2007,5
117500,78744,2007,6
118300,78744,2007,7
119000,78744,2007,8
119600,78744,2007,9
120100,78744,2007,10
120600,78744,2007,11
121100,78744,2007,12
121100,78744,2008,1
120600,78744,2008,2
119600,78744,2008,3
118100,78744,2008,4
116700,78744,2008,5
115800,78744,2008,6
115200,78744,2008,7
115000,78744,2008,8
114800,78744,2008,9
114500,78744,2008,10
114200,78744,2008,11
114200,78744,2008,12
114100,78744,2009,1
114200,78744,2009,2
114200,78744,2009,3
114100,78744,2009,4
114000,78744,2009,5
114200,78744,2009,6
114300,78744,2009,7
114100,78744,2009,8
113800,78744,2009,9
113400,78744,2009,10
112900,78744,2009,11
112600,78744,2009,12
113300,78744,2010,1
113600,78744,2010,2
114600,78744,2010,3
116100,78744,2010,4
117000,78744,2010,5
116400,78744,2010,6
116200,78744,2010,7
115800,78744,2010,8
115700,78744,2010,9
116000,78744,2010,10
116200,78744,2010,11
116300,78744,2010,12
115900,78744,2011,1
114400,78744,2011,2
112200,78744,2011,3
110700,78744,2011,4
110000,78744,2011,5
108900,78744,2011,6
107200,78744,2011,7
106200,78744,2011,8
105600,78744,2011,9
105300,78744,2011,10
104900,78744,2011,11
103300,78744,2011,12
101900,78744,2012,1
102500,78744,2012,2
104000,78744,2012,3
105100,78744,2012,4
105500,78744,2012,5
106000,78744,2012,6
106800,78744,2012,7
107600,78744,2012,8
108200,78744,2012,9
109300,78744,2012,10
110300,78744,2012,11
110800,78744,2012,12
110800,78744,2013,1
110700,78744,2013,2
110600,78744,2013,3
110600,78744,2013,4
110700,78744,2013,5
111100,78744,2013,6
112000,78744,2013,7
113300,78744,2013,8
114700,78744,2013,9
115600,78744,2013,10
116500,78744,2013,11
117700,78744,2013,12
118900,78744,2014,1
119800,78744,2014,2
120000,78744,2014,3
119900,78744,2014,4
120200,78744,2014,5
121000,78744,2014,6
121900,78744,2014,7
123100,78744,2014,8
123900,78744,2014,9
123700,78744,2014,10
124200,78744,2014,11
126900,78744,2014,12
129400,78744,2015,1
130700,78744,2015,2
132300,78744,2015,3
134500,78744,2015,4
136600,78744,2015,5
138900,78744,2015,6
140600,78744,2015,7
141700,78744,2015,8
142900,78744,2015,9
144200,78744,2015,10
145400,78744,2015,11
147000,78744,2015,12
148900,78744,2016,1
150400,78744,2016,2
151100,78744,2016,3
152100,78744,2016,4
154200,78744,2016,5
157800,78744,2016,6
161300,78744,2016,7
162800,78744,2016,8
162100,78744,2016,9
162100,78744,2016,10
162900,78744,2016,11
162900,78744,2016,12
163500,78744,2017,1
166100,78744,2017,2
169500,78744,2017,3
172300,78744,2017,4
174800,78744,2017,5
177100,78744,2017,6
179400,78744,2017,7
182100,78744,2017,8
185300,78744,2017,9
187800,78744,2017,10
189200,78744,2017,11
190200,78744,2017,12
191300,78744,2018,1
192300,78744,2018,2
193700,78744,2018,3
194700,78744,2018,4
135300,78745,1996,4
134500,78745,1996,5
134000,78745,1996,6
133900,78745,1996,7
134100,78745,1996,8
134600,78745,1996,9
135100,78745,1996,10
135800,78745,1996,11
136300,78745,1996,12
136500,78745,1997,1
136700,78745,1997,2
136800,78745,1997,3
136500,78745,1997,4
136000,78745,1997,5
135300,78745,1997,6
134400,78745,1997,7
133400,78745,1997,8
132500,78745,1997,9
131800,78745,1997,10
131400,78745,1997,11
131200,78745,1997,12
131400,78745,1998,1
132200,78745,1998,2
133400,78745,1998,3
134700,78745,1998,4
135900,78745,1998,5
136900,78745,1998,6
137500,78745,1998,7
137900,78745,1998,8
137900,78745,1998,9
137600,78745,1998,10
137000,78745,1998,11
135900,78745,1998,12
134500,78745,1999,1
133200,78745,1999,2
132100,78745,1999,3
131000,78745,1999,4
130300,78745,1999,5
130000,78745,1999,6
130000,78745,1999,7
130400,78745,1999,8
131200,78745,1999,9
132400,78745,1999,10
133800,78745,1999,11
135300,78745,1999,12
136800,78745,2000,1
138300,78745,2000,2
139600,78745,2000,3
140800,78745,2000,4
141600,78745,2000,5
142200,78745,2000,6
142500,78745,2000,7
142800,78745,2000,8
143100,78745,2000,9
143300,78745,2000,10
143600,78745,2000,11
143800,78745,2000,12
144200,78745,2001,1
144600,78745,2001,2
145300,78745,2001,3
146100,78745,2001,4
146800,78745,2001,5
147500,78745,2001,6
148200,78745,2001,7
148800,78745,2001,8
149200,78745,2001,9
149500,78745,2001,10
149700,78745,2001,11
149600,78745,2001,12
149500,78745,2002,1
149200,78745,2002,2
148800,78745,2002,3
148300,78745,2002,4
147800,78745,2002,5
147300,78745,2002,6
146700,78745,2002,7
146100,78745,2002,8
145600,78745,2002,9
145100,78745,2002,10
144600,78745,2002,11
144200,78745,2002,12
144200,78745,2003,1
144400,78745,2003,2
144600,78745,2003,3
145000,78745,2003,4
145300,78745,2003,5
145500,78745,2003,6
145700,78745,2003,7
145700,78745,2003,8
145500,78745,2003,9
145200,78745,2003,10
145000,78745,2003,11
144900,78745,2003,12
145000,78745,2004,1
145300,78745,2004,2
145800,78745,2004,3
146400,78745,2004,4
147100,78745,2004,5
147700,78745,2004,6
148400,78745,2004,7
149100,78745,2004,8
149800,78745,2004,9
150600,78745,2004,10
151300,78745,2004,11
151800,78745,2004,12
152100,78745,2005,1
152100,78745,2005,2
151900,78745,2005,3
151500,78745,2005,4
151200,78745,2005,5
151000,78745,2005,6
151100,78745,2005,7
151300,78745,2005,8
151800,78745,2005,9
152200,78745,2005,10
152700,78745,2005,11
153200,78745,2005,12
153800,78745,2006,1
154400,78745,2006,2
154900,78745,2006,3
155300,78745,2006,4
155700,78745,2006,5
156300,78745,2006,6
156900,78745,2006,7
157600,78745,2006,8
158300,78745,2006,9
158800,78745,2006,10
159400,78745,2006,11
159900,78745,2006,12
160400,78745,2007,1
160900,78745,2007,2
161400,78745,2007,3
161800,78745,2007,4
162200,78745,2007,5
162800,78745,2007,6
163400,78745,2007,7
164200,78745,2007,8
165200,78745,2007,9
166200,78745,2007,10
167200,78745,2007,11
168100,78745,2007,12
169000,78745,2008,1
169900,78745,2008,2
170800,78745,2008,3
171600,78745,2008,4
172500,78745,2008,5
173400,78745,2008,6
173900,78745,2008,7
173800,78745,2008,8
173400,78745,2008,9
173100,78745,2008,10
172800,78745,2008,11
172400,78745,2008,12
172200,78745,2009,1
172200,78745,2009,2
172100,78745,2009,3
171700,78745,2009,4
171200,78745,2009,5
170800,78745,2009,6
170400,78745,2009,7
170300,78745,2009,8
170500,78745,2009,9
170900,78745,2009,10
171300,78745,2009,11
172000,78745,2009,12
172600,78745,2010,1
172700,78745,2010,2
173500,78745,2010,3
175400,78745,2010,4
176600,78745,2010,5
176800,78745,2010,6
177200,78745,2010,7
177400,78745,2010,8
177300,78745,2010,9
177300,78745,2010,10
177200,78745,2010,11
176500,78745,2010,12
175400,78745,2011,1
174400,78745,2011,2
173300,78745,2011,3
172300,78745,2011,4
171100,78745,2011,5
169600,78745,2011,6
168800,78745,2011,7
168700,78745,2011,8
168500,78745,2011,9
168300,78745,2011,10
168900,78745,2011,11
169800,78745,2011,12
170600,78745,2012,1
171200,78745,2012,2
171000,78745,2012,3
170600,78745,2012,4
171300,78745,2012,5
172600,78745,2012,6
173000,78745,2012,7
173300,78745,2012,8
173900,78745,2012,9
174500,78745,2012,10
175100,78745,2012,11
175900,78745,2012,12
177200,78745,2013,1
178600,78745,2013,2
180000,78745,2013,3
181200,78745,2013,4
182800,78745,2013,5
184800,78745,2013,6
186800,78745,2013,7
188700,78745,2013,8
190800,78745,2013,9
192700,78745,2013,10
193900,78745,2013,11
194700,78745,2013,12
195500,78745,2014,1
196100,78745,2014,2
196200,78745,2014,3
196200,78745,2014,4
197000,78745,2014,5
198200,78745,2014,6
199700,78745,2014,7
201300,78745,2014,8
202300,78745,2014,9
202800,78745,2014,10
203800,78745,2014,11
205600,78745,2014,12
207300,78745,2015,1
209400,78745,2015,2
213100,78745,2015,3
217800,78745,2015,4
221500,78745,2015,5
224800,78745,2015,6
228400,78745,2015,7
232000,78745,2015,8
235400,78745,2015,9
238300,78745,2015,10
240100,78745,2015,11
241700,78745,2015,12
243500,78745,2016,1
245500,78745,2016,2
247400,78745,2016,3
249100,78745,2016,4
251400,78745,2016,5
254500,78745,2016,6
257200,78745,2016,7
259500,78745,2016,8
261900,78745,2016,9
264800,78745,2016,10
267600,78745,2016,11
269900,78745,2016,12
272100,78745,2017,1
275300,78745,2017,2
279000,78745,2017,3
282000,78745,2017,4
283600,78745,2017,5
284900,78745,2017,6
286000,78745,2017,7
286500,78745,2017,8
286800,78745,2017,9
287700,78745,2017,10
288800,78745,2017,11
289900,78745,2017,12
290900,78745,2018,1
292000,78745,2018,2
293200,78745,2018,3
294000,78745,2018,4
484800,78746,1996,4
488600,78746,1996,5
492700,78746,1996,6
496800,78746,1996,7
500800,78746,1996,8
504300,78746,1996,9
507100,78746,1996,10
508700,78746,1996,11
509100,78746,1996,12
508000,78746,1997,1
504800,78746,1997,2
499400,78746,1997,3
492300,78746,1997,4
484200,78746,1997,5
475800,78746,1997,6
467900,78746,1997,7
461300,78746,1997,8
456800,78746,1997,9
454700,78746,1997,10
455400,78746,1997,11
459600,78746,1997,12
466800,78746,1998,1
476500,78746,1998,2
488500,78746,1998,3
503000,78746,1998,4
518500,78746,1998,5
534300,78746,1998,6
549300,78746,1998,7
562500,78746,1998,8
573000,78746,1998,9
580400,78746,1998,10
584400,78746,1998,11
584900,78746,1998,12
582200,78746,1999,1
576000,78746,1999,2
566900,78746,1999,3
556100,78746,1999,4
545000,78746,1999,5
534700,78746,1999,6
526100,78746,1999,7
519700,78746,1999,8
515700,78746,1999,9
513900,78746,1999,10
513900,78746,1999,11
515800,78746,1999,12
518800,78746,2000,1
522100,78746,2000,2
525400,78746,2000,3
528700,78746,2000,4
531600,78746,2000,5
534200,78746,2000,6
536600,78746,2000,7
539000,78746,2000,8
541500,78746,2000,9
544100,78746,2000,10
546600,78746,2000,11
549100,78746,2000,12
551200,78746,2001,1
552400,78746,2001,2
552300,78746,2001,3
551100,78746,2001,4
548500,78746,2001,5
544800,78746,2001,6
540200,78746,2001,7
535200,78746,2001,8
530400,78746,2001,9
526200,78746,2001,10
522700,78746,2001,11
519900,78746,2001,12
518000,78746,2002,1
516400,78746,2002,2
514700,78746,2002,3
512900,78746,2002,4
510900,78746,2002,5
508600,78746,2002,6
506300,78746,2002,7
504100,78746,2002,8
502400,78746,2002,9
501300,78746,2002,10
500900,78746,2002,11
500600,78746,2002,12
500100,78746,2003,1
499900,78746,2003,2
500600,78746,2003,3
502400,78746,2003,4
505300,78746,2003,5
508800,78746,2003,6
511600,78746,2003,7
512800,78746,2003,8
511800,78746,2003,9
508900,78746,2003,10
504900,78746,2003,11
500700,78746,2003,12
497500,78746,2004,1
495800,78746,2004,2
495500,78746,2004,3
496800,78746,2004,4
500200,78746,2004,5
505600,78746,2004,6
513100,78746,2004,7
522000,78746,2004,8
531200,78746,2004,9
539700,78746,2004,10
546900,78746,2004,11
552600,78746,2004,12
557100,78746,2005,1
560900,78746,2005,2
564400,78746,2005,3
567400,78746,2005,4
569600,78746,2005,5
570600,78746,2005,6
570500,78746,2005,7
570000,78746,2005,8
570100,78746,2005,9
571500,78746,2005,10
574100,78746,2005,11
577400,78746,2005,12
580500,78746,2006,1
582900,78746,2006,2
584300,78746,2006,3
584700,78746,2006,4
584300,78746,2006,5
583600,78746,2006,6
582800,78746,2006,7
581600,78746,2006,8
579700,78746,2006,9
577700,78746,2006,10
575600,78746,2006,11
573700,78746,2006,12
572800,78746,2007,1
573200,78746,2007,2
574700,78746,2007,3
577100,78746,2007,4
580200,78746,2007,5
584800,78746,2007,6
590700,78746,2007,7
596800,78746,2007,8
602300,78746,2007,9
607600,78746,2007,10
612300,78746,2007,11
615500,78746,2007,12
617800,78746,2008,1
619100,78746,2008,2
619300,78746,2008,3
618200,78746,2008,4
615600,78746,2008,5
612600,78746,2008,6
611400,78746,2008,7
612500,78746,2008,8
614400,78746,2008,9
616900,78746,2008,10
619700,78746,2008,11
622300,78746,2008,12
625200,78746,2009,1
628400,78746,2009,2
631500,78746,2009,3
634200,78746,2009,4
636800,78746,2009,5
638000,78746,2009,6
635500,78746,2009,7
629000,78746,2009,8
621200,78746,2009,9
614600,78746,2009,10
609200,78746,2009,11
605000,78746,2009,12
602900,78746,2010,1
603000,78746,2010,2
602700,78746,2010,3
602200,78746,2010,4
602300,78746,2010,5
598900,78746,2010,6
590900,78746,2010,7
585500,78746,2010,8
587300,78746,2010,9
590000,78746,2010,10
590400,78746,2010,11
592500,78746,2010,12
594000,78746,2011,1
591900,78746,2011,2
587400,78746,2011,3
581300,78746,2011,4
573600,78746,2011,5
570800,78746,2011,6
574800,78746,2011,7
580100,78746,2011,8
581100,78746,2011,9
581100,78746,2011,10
582800,78746,2011,11
583500,78746,2011,12
582700,78746,2012,1
581800,78746,2012,2
583800,78746,2012,3
587600,78746,2012,4
591500,78746,2012,5
592900,78746,2012,6
593700,78746,2012,7
595400,78746,2012,8
598000,78746,2012,9
600100,78746,2012,10
602800,78746,2012,11
605200,78746,2012,12
607600,78746,2013,1
609900,78746,2013,2
611600,78746,2013,3
616700,78746,2013,4
627300,78746,2013,5
639700,78746,2013,6
649900,78746,2013,7
659800,78746,2013,8
667100,78746,2013,9
670600,78746,2013,10
672300,78746,2013,11
676200,78746,2013,12
681200,78746,2014,1
687500,78746,2014,2
694700,78746,2014,3
698300,78746,2014,4
696800,78746,2014,5
693500,78746,2014,6
694200,78746,2014,7
697600,78746,2014,8
702000,78746,2014,9
705300,78746,2014,10
709300,78746,2014,11
712800,78746,2014,12
715100,78746,2015,1
714000,78746,2015,2
712900,78746,2015,3
715600,78746,2015,4
722100,78746,2015,5
729000,78746,2015,6
736000,78746,2015,7
743300,78746,2015,8
749600,78746,2015,9
753000,78746,2015,10
753600,78746,2015,11
755000,78746,2015,12
759200,78746,2016,1
766000,78746,2016,2
