Year,Month,Number of Households,Median Income (dollars),Zip Code
2012,12,6912,140787.0,75022
2013,1,6922,141216.25,75022
2013,2,6932,141645.5,75022
2013,3,6942,142074.75,75022
2013,4,6952,142504.0,75022
2013,5,6962,142933.25,75022
2013,6,6973,143362.5,75022
2013,7,6983,143791.75,75022
2013,8,6993,144221.0,75022
2013,9,7003,144650.25,75022
2013,10,7013,145079.5,75022
2013,11,7023,145508.75,75022
2013,12,7034,145938.0,75022
2014,1,7046,146015.25,75022
2014,2,7058,146092.5,75022
2014,3,7070,146169.75,75022
2014,4,7082,146247.0,75022
2014,5,7094,146324.25,75022
2014,6,7107,146401.5,75022
2014,7,7119,146478.75,75022
2014,8,7131,146556.0,75022
2014,9,7143,146633.25,75022
2014,10,7155,146710.5,75022
2014,11,7167,146787.75,75022
2014,12,7180,146865.0,75022
2015,1,7193,146876.91666666666,75022
2015,2,7207,146888.83333333334,75022
2015,3,7221,146900.75,75022
2015,4,7234,146912.66666666666,75022
2015,5,7248,146924.58333333334,75022
2015,6,7262,146936.5,75022
2015,7,7275,146948.41666666666,75022
2015,8,7289,146960.33333333334,75022
2015,9,7303,146972.25,75022
2015,10,7316,146984.16666666666,75022
2015,11,7330,146996.08333333334,75022
2015,12,7344,147008.0,75022
2016,1,7342,147186.41666666666,75022
2016,2,7341,147364.83333333334,75022
2016,3,7340,147543.25,75022
2016,4,7338,147721.66666666666,75022
2016,5,7337,147900.08333333334,75022
2016,6,7336,148078.5,75022
2016,7,7334,148256.91666666666,75022
2016,8,7333,148435.33333333334,75022
2016,9,7332,148613.75,75022
2016,10,7330,148792.16666666666,75022
2016,11,7329,148970.58333333334,75022
2016,12,7328,149149.0,75022
2011,1,17502,75060.0,75023
2011,2,17502,75060.0,75023
2011,3,17502,75060.0,75023
2011,4,17502,75060.0,75023
2011,5,17502,75060.0,75023
2011,6,17502,75060.0,75023
2011,7,17502,75060.0,75023
2011,8,17502,75060.0,75023
2011,9,17502,75060.0,75023
2011,10,17502,75060.0,75023
2011,11,17502,75060.0,75023
2011,12,17502,75060.0,75023
2012,1,17505,74956.16666666667,75023
2012,2,17508,74852.33333333333,75023
2012,3,17511,74748.5,75023
2012,4,17514,74644.66666666667,75023
2012,5,17517,74540.83333333333,75023
2012,6,17520,74437.0,75023
2012,7,17523,74333.16666666667,75023
2012,8,17526,74229.33333333333,75023
2012,9,17529,74125.5,75023
2012,10,17532,74021.66666666667,75023
2012,11,17535,73917.83333333333,75023
2012,12,17539,73814.0,75023
2013,1,17557,73894.25,75023
2013,2,17576,73974.5,75023
2013,3,17594,74054.75,75023
2013,4,17613,74135.0,75023
2013,5,17631,74215.25,75023
2013,6,17650,74295.5,75023
2013,7,17669,74375.75,75023
2013,8,17687,74456.0,75023
2013,9,17706,74536.25,75023
2013,10,17724,74616.5,75023
2013,11,17743,74696.75,75023
2013,12,17762,74777.0,75023
2014,1,17759,74679.08333333333,75023
2014,2,17756,74581.16666666667,75023
2014,3,17753,74483.25,75023
2014,4,17750,74385.33333333333,75023
2014,5,17747,74287.41666666667,75023
2014,6,17745,74189.5,75023
2014,7,17742,74091.58333333333,75023
2014,8,17739,73993.66666666667,75023
2014,9,17736,73895.75,75023
2014,10,17733,73797.83333333333,75023
2014,11,17730,73699.91666666667,75023
2014,12,17728,73602.0,75023
2015,1,17759,73595.0,75023
2015,2,17791,73588.0,75023
2015,3,17823,73581.0,75023
2015,4,17855,73574.0,75023
2015,5,17887,73567.0,75023
2015,6,17919,73560.0,75023
2015,7,17951,73553.0,75023
2015,8,17983,73546.0,75023
2015,9,18015,73539.0,75023
2015,10,18047,73532.0,75023
2015,11,18079,73525.0,75023
2015,12,18111,73518.0,75023
2016,1,18138,73827.91666666667,75023
2016,2,18166,74137.83333333333,75023
2016,3,18194,74447.75,75023
2016,4,18221,74757.66666666667,75023
2016,5,18249,75067.58333333333,75023
2016,6,18277,75377.5,75023
2016,7,18304,75687.41666666667,75023
2016,8,18332,75997.33333333333,75023
2016,9,18360,76307.25,75023
2016,10,18387,76617.16666666667,75023
2016,11,18415,76927.08333333333,75023
2016,12,18443,77237.0,75023
2011,1,14542,89349.0,75024
2011,2,14542,89349.0,75024
2011,3,14542,89349.0,75024
2011,4,14542,89349.0,75024
2011,5,14542,89349.0,75024
2011,6,14542,89349.0,75024
2011,7,14542,89349.0,75024
2011,8,14542,89349.0,75024
2011,9,14542,89349.0,75024
2011,10,14542,89349.0,75024
2011,11,14542,89349.0,75024
2011,12,14542,89349.0,75024
2012,1,14608,89470.25,75024
2012,2,14674,89591.5,75024
2012,3,14740,89712.75,75024
2012,4,14806,89834.0,75024
2012,5,14872,89955.25,75024
2012,6,14938,90076.5,75024
2012,7,15004,90197.75,75024
2012,8,15070,90319.0,75024
2012,9,15136,90440.25,75024
2012,10,15202,90561.5,75024
2012,11,15268,90682.75,75024
2012,12,15335,90804.0,75024
2013,1,15378,90629.25,75024
2013,2,15422,90454.5,75024
2013,3,15466,90279.75,75024
2013,4,15510,90105.0,75024
2013,5,15554,89930.25,75024
2013,6,15598,89755.5,75024
2013,7,15642,89580.75,75024
2013,8,15686,89406.0,75024
2013,9,15730,89231.25,75024
2013,10,15774,89056.5,75024
2013,11,15818,88881.75,75024
2013,12,15862,88707.0,75024
2014,1,15926,88741.33333333333,75024
2014,2,15991,88775.66666666667,75024
2014,3,16056,88810.0,75024
2014,4,16120,88844.33333333333,75024
2014,5,16185,88878.66666666667,75024
2014,6,16250,88913.0,75024
2014,7,16314,88947.33333333333,75024
2014,8,16379,88981.66666666667,75024
2014,9,16444,89016.0,75024
2014,10,16508,89050.33333333333,75024
2014,11,16573,89084.66666666667,75024
2014,12,16638,89119.0,75024
2015,1,16670,89131.16666666667,75024
2015,2,16703,89143.33333333333,75024
2015,3,16736,89155.5,75024
2015,4,16769,89167.66666666667,75024
2015,5,16802,89179.83333333333,75024
2015,6,16835,89192.0,75024
2015,7,16868,89204.16666666667,75024
2015,8,16901,89216.33333333333,75024
2015,9,16934,89228.5,75024
2015,10,16967,89240.66666666667,75024
2015,11,17000,89252.83333333333,75024
2015,12,17033,89265.0,75024
2016,1,17047,89203.33333333333,75024
2016,2,17062,89141.66666666667,75024
2016,3,17077,89080.0,75024
2016,4,17092,89018.33333333333,75024
2016,5,17107,88956.66666666667,75024
2016,6,17122,88895.0,75024
2016,7,17137,88833.33333333333,75024
2016,8,17152,88771.66666666667,75024
2016,9,17167,88710.0,75024
2016,10,17182,88648.33333333333,75024
2016,11,17197,88586.66666666667,75024
2016,12,17212,88525.0,75024
2011,1,18011,106531.0,75025
2011,2,18011,106531.0,75025
2011,3,18011,106531.0,75025
2011,4,18011,106531.0,75025
2011,5,18011,106531.0,75025
2011,6,18011,106531.0,75025
2011,7,18011,106531.0,75025
2011,8,18011,106531.0,75025
2011,9,18011,106531.0,75025
2011,10,18011,106531.0,75025
2011,11,18011,106531.0,75025
2011,12,18011,106531.0,75025
2012,1,18022,106443.58333333333,75025
2012,2,18034,106356.16666666667,75025
2012,3,18045,106268.75,75025
2012,4,18057,106181.33333333333,75025
2012,5,18068,106093.91666666667,75025
2012,6,18080,106006.5,75025
2012,7,18092,105919.08333333333,75025
2012,8,18103,105831.66666666667,75025
2012,9,18115,105744.25,75025
2012,10,18126,105656.83333333333,75025
2012,11,18138,105569.41666666667,75025
2012,12,18150,105482.0,75025
2013,1,18180,105372.5,75025
2013,2,18210,105263.0,75025
2013,3,18240,105153.5,75025
2013,4,18270,105044.0,75025
2013,5,18300,104934.5,75025
2013,6,18330,104825.0,75025
2013,7,18360,104715.5,75025
2013,8,18390,104606.0,75025
2013,9,18420,104496.5,75025
2013,10,18450,104387.0,75025
2013,11,18480,104277.5,75025
2013,12,18511,104168.0,75025
2014,1,18543,104345.75,75025
2014,2,18576,104523.5,75025
2014,3,18608,104701.25,75025
2014,4,18641,104879.0,75025
2014,5,18673,105056.75,75025
2014,6,18706,105234.5,75025
2014,7,18738,105412.25,75025
2014,8,18771,105590.0,75025
2014,9,18803,105767.75,75025
2014,10,18836,105945.5,75025
2014,11,18868,106123.25,75025
2014,12,18901,106301.0,75025
2015,1,18909,106559.0,75025
2015,2,18918,106817.0,75025
2015,3,18927,107075.0,75025
2015,4,18936,107333.0,75025
2015,5,18945,107591.0,75025
2015,6,18954,107849.0,75025
2015,7,18963,108107.0,75025
2015,8,18972,108365.0,75025
2015,9,18981,108623.0,75025
2015,10,18990,108881.0,75025
2015,11,18999,109139.0,75025
2015,12,19008,109397.0,75025
2016,1,19008,109385.33333333333,75025
2016,2,19009,109373.66666666667,75025
2016,3,19010,109362.0,75025
2016,4,19010,109350.33333333333,75025
2016,5,19011,109338.66666666667,75025
2016,6,19012,109327.0,75025
2016,7,19012,109315.33333333333,75025
2016,8,19013,109303.66666666667,75025
2016,9,19014,109292.0,75025
2016,10,19014,109280.33333333333,75025
2016,11,19015,109268.66666666667,75025
2016,12,19016,109257.0,75025
2011,1,13717,110320.0,75028
2011,2,13717,110320.0,75028
2011,3,13717,110320.0,75028
2011,4,13717,110320.0,75028
2011,5,13717,110320.0,75028
2011,6,13717,110320.0,75028
2011,7,13717,110320.0,75028
2011,8,13717,110320.0,75028
2011,9,13717,110320.0,75028
2011,10,13717,110320.0,75028
2011,11,13717,110320.0,75028
2011,12,13717,110320.0,75028
2012,1,13728,110317.16666666667,75028
2012,2,13740,110314.33333333333,75028
2012,3,13751,110311.5,75028
2012,4,13763,110308.66666666667,75028
2012,5,13774,110305.83333333333,75028
2012,6,13786,110303.0,75028
2012,7,13798,110300.16666666667,75028
2012,8,13809,110297.33333333333,75028
2012,9,13821,110294.5,75028
2012,10,13832,110291.66666666667,75028
2012,11,13844,110288.83333333333,75028
2012,12,13856,110286.0,75028
2013,1,13901,110378.08333333333,75028
2013,2,13947,110470.16666666667,75028
2013,3,13992,110562.25,75028
2013,4,14038,110654.33333333333,75028
2013,5,14083,110746.41666666667,75028
2013,6,14129,110838.5,75028
2013,7,14174,110930.58333333333,75028
2013,8,14220,111022.66666666667,75028
2013,9,14265,111114.75,75028
2013,10,14311,111206.83333333333,75028
2013,11,14356,111298.91666666667,75028
2013,12,14402,111391.0,75028
2014,1,14436,111256.83333333333,75028
2014,2,14471,111122.66666666667,75028
2014,3,14505,110988.5,75028
2014,4,14540,110854.33333333333,75028
2014,5,14574,110720.16666666667,75028
2014,6,14609,110586.0,75028
2014,7,14643,110451.83333333333,75028
2014,8,14678,110317.66666666667,75028
2014,9,14712,110183.5,75028
2014,10,14747,110049.33333333333,75028
2014,11,14781,109915.16666666667,75028
2014,12,14816,109781.0,75028
2015,1,14826,109977.91666666667,75028
2015,2,14837,110174.83333333333,75028
2015,3,14847,110371.75,75028
2015,4,14858,110568.66666666667,75028
2015,5,14868,110765.58333333333,75028
2015,6,14879,110962.5,75028
2015,7,14890,111159.41666666667,75028
2015,8,14900,111356.33333333333,75028
2015,9,14911,111553.25,75028
2015,10,14921,111750.16666666667,75028
2015,11,14932,111947.08333333333,75028
2015,12,14943,112144.0,75028
2016,1,14988,111992.5,75028
2016,2,15033,111841.0,75028
2016,3,15078,111689.5,75028
2016,4,15123,111538.0,75028
2016,5,15168,111386.5,75028
2016,6,15214,111235.0,75028
2016,7,15259,111083.5,75028
2016,8,15304,110932.0,75028
2016,9,15349,110780.5,75028
2016,10,15394,110629.0,75028
2016,11,15439,110477.5,75028
2016,12,15485,110326.0,75028
2011,1,9541,92526.0,75032
2011,2,9541,92526.0,75032
2011,3,9541,92526.0,75032
2011,4,9541,92526.0,75032
2011,5,9541,92526.0,75032
2011,6,9541,92526.0,75032
2011,7,9541,92526.0,75032
2011,8,9541,92526.0,75032
2011,9,9541,92526.0,75032
2011,10,9541,92526.0,75032
2011,11,9541,92526.0,75032
2011,12,9541,92526.0,75032
2012,1,9556,92436.83333333333,75032
2012,2,9571,92347.66666666667,75032
2012,3,9586,92258.5,75032
2012,4,9601,92169.33333333333,75032
2012,5,9616,92080.16666666667,75032
2012,6,9631,91991.0,75032
2012,7,9646,91901.83333333333,75032
2012,8,9661,91812.66666666667,75032
2012,9,9676,91723.5,75032
2012,10,9691,91634.33333333333,75032
2012,11,9706,91545.16666666667,75032
2012,12,9722,91456.0,75032
2013,1,9754,91610.33333333333,75032
2013,2,9787,91764.66666666667,75032
2013,3,9820,91919.0,75032
2013,4,9853,92073.33333333333,75032
2013,5,9885,92227.66666666667,75032
2013,6,9918,92382.0,75032
2013,7,9951,92536.33333333333,75032
2013,8,9984,92690.66666666667,75032
2013,9,10016,92845.0,75032
2013,10,10049,92999.33333333333,75032
2013,11,10082,93153.66666666667,75032
2013,12,10115,93308.0,75032
2014,1,10138,93389.66666666667,75032
2014,2,10162,93471.33333333333,75032
2014,3,10186,93553.0,75032
2014,4,10210,93634.66666666667,75032
2014,5,10233,93716.33333333333,75032
2014,6,10257,93798.0,75032
2014,7,10281,93879.66666666667,75032
2014,8,10305,93961.33333333333,75032
2014,9,10328,94043.0,75032
2014,10,10352,94124.66666666667,75032
2014,11,10376,94206.33333333333,75032
2014,12,10400,94288.0,75032
2015,1,10412,94361.41666666667,75032
2015,2,10424,94434.83333333333,75032
2015,3,10437,94508.25,75032
2015,4,10449,94581.66666666667,75032
2015,5,10461,94655.08333333333,75032
2015,6,10474,94728.5,75032
2015,7,10486,94801.91666666667,75032
2015,8,10498,94875.33333333333,75032
2015,9,10511,94948.75,75032
2015,10,10523,95022.16666666667,75032
2015,11,10535,95095.58333333333,75032
2015,12,10548,95169.0,75032
2016,1,10555,95279.41666666667,75032
2016,2,10562,95389.83333333333,75032
2016,3,10569,95500.25,75032
2016,4,10576,95610.66666666667,75032
2016,5,10583,95721.08333333333,75032
2016,6,10591,95831.5,75032
2016,7,10598,95941.91666666667,75032
2016,8,10605,96052.33333333333,75032
2016,9,10612,96162.75,75032
2016,10,10619,96273.16666666667,75032
2016,11,10626,96383.58333333333,75032
2016,12,10634,96494.0,75032
2011,1,22540,111841.0,75034
2011,2,22540,111841.0,75034
2011,3,22540,111841.0,75034
2011,4,22540,111841.0,75034
2011,5,22540,111841.0,75034
2011,6,22540,111841.0,75034
2011,7,22540,111841.0,75034
2011,8,22540,111841.0,75034
2011,9,22540,111841.0,75034
2011,10,22540,111841.0,75034
2011,11,22540,111841.0,75034
2011,12,22540,111841.0,75034
2012,1,22668,111932.33333333333,75034
2012,2,22796,112023.66666666667,75034
2012,3,22924,112115.0,75034
2012,4,23052,112206.33333333333,75034
2012,5,23180,112297.66666666667,75034
2012,6,23308,112389.0,75034
2012,7,23436,112480.33333333333,75034
2012,8,23564,112571.66666666667,75034
2012,9,23692,112663.0,75034
2012,10,23820,112754.33333333333,75034
2012,11,23948,112845.66666666667,75034
2012,12,24076,112937.0,75034
2013,1,24206,112802.08333333333,75034
2013,2,24337,112667.16666666667,75034
2013,3,24468,112532.25,75034
2013,4,24599,112397.33333333333,75034
2013,5,24730,112262.41666666667,75034
2013,6,24861,112127.5,75034
2013,7,24992,111992.58333333333,75034
2013,8,25123,111857.66666666667,75034
2013,9,25254,111722.75,75034
2013,10,25385,111587.83333333333,75034
2013,11,25516,111452.91666666667,75034
2013,12,25647,111318.0,75034
2014,1,25782,111427.0,75034
2014,2,25918,111536.0,75034
2014,3,26054,111645.0,75034
2014,4,26190,111754.0,75034
2014,5,26325,111863.0,75034
2014,6,26461,111972.0,75034
2014,7,26597,112081.0,75034
2014,8,26733,112190.0,75034
2014,9,26868,112299.0,75034
2014,10,27004,112408.0,75034
2014,11,27140,112517.0,75034
2014,12,27276,112626.0,75034
2015,1,27389,112656.75,75034
2015,2,27502,112687.5,75034
2015,3,27615,112718.25,75034
2015,4,27729,112749.0,75034
2015,5,27842,112779.75,75034
2015,6,27955,112810.5,75034
2015,7,28068,112841.25,75034
2015,8,28182,112872.0,75034
2015,9,28295,112902.75,75034
2015,10,28408,112933.5,75034
2015,11,28521,112964.25,75034
2015,12,28635,112995.0,75034
2016,1,28823,113131.16666666667,75034
2016,2,29011,113267.33333333333,75034
2016,3,29199,113403.5,75034
2016,4,29387,113539.66666666667,75034
2016,5,29575,113675.83333333333,75034
2016,6,29763,113812.0,75034
2016,7,29951,113948.16666666667,75034
2016,8,30139,114084.33333333333,75034
2016,9,30327,114220.5,75034
2016,10,30515,114356.66666666667,75034
2016,11,30703,114492.83333333333,75034
2016,12,30892,114629.0,75034
2011,1,15643,98058.0,75035
2011,2,15643,98058.0,75035
2011,3,15643,98058.0,75035
2011,4,15643,98058.0,75035
2011,5,15643,98058.0,75035
2011,6,15643,98058.0,75035
2011,7,15643,98058.0,75035
2011,8,15643,98058.0,75035
2011,9,15643,98058.0,75035
2011,10,15643,98058.0,75035
2011,11,15643,98058.0,75035
2011,12,15643,98058.0,75035
2012,1,15704,98312.66666666667,75035
2012,2,15765,98567.33333333333,75035
2012,3,15826,98822.0,75035
2012,4,15887,99076.66666666667,75035
2012,5,15948,99331.33333333333,75035
2012,6,16009,99586.0,75035
2012,7,16070,99840.66666666667,75035
2012,8,16131,100095.33333333333,75035
2012,9,16192,100350.0,75035
2012,10,16253,100604.66666666667,75035
2012,11,16314,100859.33333333333,75035
2012,12,16375,101114.0,75035
2013,1,16418,101263.91666666667,75035
2013,2,16461,101413.83333333333,75035
2013,3,16504,101563.75,75035
2013,4,16547,101713.66666666667,75035
2013,5,16590,101863.58333333333,75035
2013,6,16633,102013.5,75035
2013,7,16676,102163.41666666667,75035
2013,8,16719,102313.33333333333,75035
2013,9,16762,102463.25,75035
2013,10,16805,102613.16666666667,75035
2013,11,16848,102763.08333333333,75035
2013,12,16891,102913.0,75035
2014,1,16935,103394.75,75035
2014,2,16980,103876.5,75035
2014,3,17024,104358.25,75035
2014,4,17069,104840.0,75035
2014,5,17113,105321.75,75035
2014,6,17158,105803.5,75035
2014,7,17202,106285.25,75035
2014,8,17247,106767.0,75035
2014,9,17291,107248.75,75035
2014,10,17336,107730.5,75035
2014,11,17380,108212.25,75035
2014,12,17425,108694.0,75035
2015,1,17490,109000.58333333333,75035
2015,2,17556,109307.16666666667,75035
2015,3,17622,109613.75,75035
2015,4,17688,109920.33333333333,75035
2015,5,17753,110226.91666666667,75035
2015,6,17819,110533.5,75035
2015,7,17885,110840.08333333333,75035
2015,8,17951,111146.66666666667,75035
2015,9,18016,111453.25,75035
2015,10,18082,111759.83333333333,75035
2015,11,18148,112066.41666666667,75035
2015,12,18214,112373.0,75035
2016,1,18334,112887.75,75035
2016,2,18454,113402.5,75035
2016,3,18574,113917.25,75035
2016,4,18695,114432.0,75035
2016,5,18815,114946.75,75035
2016,6,18935,115461.5,75035
2016,7,19055,115976.25,75035
2016,8,19176,116491.0,75035
2016,9,19296,117005.75,75035
2016,10,19416,117520.5,75035
2016,11,19536,118035.25,75035
2016,12,19657,118550.0,75035
2011,1,12059,46965.0,75038
2011,2,12059,46965.0,75038
2011,3,12059,46965.0,75038
2011,4,12059,46965.0,75038
2011,5,12059,46965.0,75038
2011,6,12059,46965.0,75038
2011,7,12059,46965.0,75038
2011,8,12059,46965.0,75038
2011,9,12059,46965.0,75038
2011,10,12059,46965.0,75038
2011,11,12059,46965.0,75038
2011,12,12059,46965.0,75038
2012,1,12040,46914.333333333336,75038
2012,2,12022,46863.666666666664,75038
2012,3,12004,46813.0,75038
2012,4,11985,46762.333333333336,75038
2012,5,11967,46711.666666666664,75038
2012,6,11949,46661.0,75038
2012,7,11930,46610.333333333336,75038
2012,8,11912,46559.666666666664,75038
2012,9,11894,46509.0,75038
2012,10,11875,46458.333333333336,75038
2012,11,11857,46407.666666666664,75038
2012,12,11839,46357.0,75038
2013,1,11858,46504.75,75038
2013,2,11877,46652.5,75038
2013,3,11896,46800.25,75038
2013,4,11915,46948.0,75038
2013,5,11934,47095.75,75038
2013,6,11953,47243.5,75038
2013,7,11972,47391.25,75038
2013,8,11991,47539.0,75038
2013,9,12010,47686.75,75038
2013,10,12029,47834.5,75038
2013,11,12048,47982.25,75038
2013,12,12068,48130.0,75038
2014,1,12071,48078.75,75038
2014,2,12074,48027.5,75038
2014,3,12077,47976.25,75038
2014,4,12081,47925.0,75038
2014,5,12084,47873.75,75038
2014,6,12087,47822.5,75038
2014,7,12090,47771.25,75038
2014,8,12094,47720.0,75038
2014,9,12097,47668.75,75038
2014,10,12100,47617.5,75038
2014,11,12103,47566.25,75038
2014,12,12107,47515.0,75038
2015,1,12117,47471.333333333336,75038
2015,2,12128,47427.666666666664,75038
2015,3,12139,47384.0,75038
2015,4,12150,47340.333333333336,75038
2015,5,12161,47296.666666666664,75038
2015,6,12172,47253.0,75038
2015,7,12182,47209.333333333336,75038
2015,8,12193,47165.666666666664,75038
2015,9,12204,47122.0,75038
2015,10,12215,47078.333333333336,75038
2015,11,12226,47034.666666666664,75038
2015,12,12237,46991.0,75038
2016,1,12248,46991.083333333336,75038
2016,2,12260,46991.166666666664,75038
2016,3,12272,46991.25,75038
2016,4,12283,46991.333333333336,75038
2016,5,12295,46991.416666666664,75038
2016,6,12307,46991.5,75038
2016,7,12318,46991.583333333336,75038
2016,8,12330,46991.666666666664,75038
2016,9,12342,46991.75,75038
2016,10,12353,46991.833333333336,75038
2016,11,12365,46991.916666666664,75038
2016,12,12377,46992.0,75038
2011,1,5759,62849.0,75039
2011,2,5759,62849.0,75039
2011,3,5759,62849.0,75039
2011,4,5759,62849.0,75039
2011,5,5759,62849.0,75039
2011,6,5759,62849.0,75039
2011,7,5759,62849.0,75039
2011,8,5759,62849.0,75039
2011,9,5759,62849.0,75039
2011,10,5759,62849.0,75039
2011,11,5759,62849.0,75039
2011,12,5759,62849.0,75039
2012,1,5814,63532.75,75039
2012,2,5869,64216.5,75039
2012,3,5925,64900.25,75039
2012,4,5980,65584.0,75039
2012,5,6035,66267.75,75039
2012,6,6091,66951.5,75039
