,OriginalZip,CalendarYearIssued,Issuedmonth,NewConstructionsCount,RemodelRepairsCount,NewConstructionDollarValue,RemodelRepairDollarValue
702,78702,1997,3,2,8,112500,82500
703,78702,1997,4,2,5,117900,35038
704,78702,1997,5,12,11,573000,96708
705,78702,1997,6,0,17,0,172300
706,78702,1997,7,6,13,365114,105400
707,78702,1997,8,2,11,51600,63250
708,78702,1997,9,2,12,80000,90175
709,78702,1997,10,1,3,40000,23700
710,78702,1997,11,0,11,0,62489
711,78702,1997,12,0,5,0,37576
712,78702,1998,1,1,8,130000,17000
713,78702,1998,2,3,14,109200,21035
714,78702,1998,3,0,8,0,18888
715,78702,1998,4,1,6,40000,22800
716,78702,1998,5,0,11,0,50588
717,78702,1998,6,10,5,708866,42200
718,78702,1998,7,5,9,213756,53000
719,78702,1998,8,3,4,175000,27500
720,78702,1998,9,10,2,692000,9000
721,78702,1998,10,1,5,145000,52500
722,78702,1998,11,1,4,70000,21150
723,78702,1998,12,1,6,19250,15154
724,78702,1999,1,1,9,1,32144
725,78702,1999,2,3,7,120000,44110
726,78702,1999,3,1,4,1500,21274
727,78702,1999,4,1,7,51000,65905
728,78702,1999,5,2,5,178000,76599
729,78702,1999,6,0,10,0,73750
730,78702,1999,7,0,2,0,100000
731,78702,1999,8,5,3,335000,18000
732,78702,1999,9,0,4,0,2394
733,78702,1999,10,1,3,95000,10688
734,78702,1999,11,0,4,0,37000
735,78702,1999,12,1,2,40000,11044
736,78702,2000,1,0,4,0,26000
737,78702,2000,2,1,2,47500,43000
738,78702,2000,3,2,4,47000,8544
739,78702,2000,4,3,7,259000,91250
740,78702,2000,5,3,5,273880,33800
741,78702,2000,6,0,5,0,37744
742,78702,2000,7,3,7,125000,98344
743,78702,2000,8,0,12,0,317192
744,78702,2000,9,0,7,0,98371
745,78702,2000,10,11,6,830539,142700
746,78702,2000,11,2,1,53950,325
747,78702,2000,12,1,3,15000,37375
748,78702,2001,1,4,1,359619,20000
749,78702,2001,2,1,3,47375,44500
750,78702,2001,3,1,6,47365,49544
751,78702,2001,4,7,7,371835,69157
752,78702,2001,5,5,3,323000,4200
753,78702,2001,6,5,3,188000,47200
754,78702,2001,7,3,3,198000,36000
755,78702,2001,8,3,7,184400,166050
756,78702,2001,9,5,5,290000,33200
757,78702,2001,10,5,4,395285,115250
758,78702,2001,11,4,7,287000,49750
759,78702,2001,12,2,6,84000,127000
760,78702,2002,1,6,5,380500,13288
761,78702,2002,2,3,3,92375,31388
762,78702,2002,3,7,5,661729,15082
763,78702,2002,4,6,7,300375,143310
764,78702,2002,5,9,6,542644,15544
765,78702,2002,6,7,2,490000,25000
766,78702,2002,7,4,4,162375,36944
767,78702,2002,8,4,9,207750,126850
768,78702,2002,9,7,7,598750,37454
769,78702,2002,10,10,7,648028,55644
770,78702,2002,11,7,7,331750,45940
771,78702,2002,12,5,8,350000,112500
772,78702,2003,1,1,6,84500,155650
773,78702,2003,2,5,4,289375,23000
774,78702,2003,3,3,10,115000,185194
775,78702,2003,4,8,9,345375,141636
776,78702,2003,5,5,8,337763,92294
777,78702,2003,6,10,8,658134,97744
778,78702,2003,7,10,15,637125,79288
779,78702,2003,8,1,13,72486,135361
780,78702,2003,9,11,3,747600,12544
781,78702,2003,10,9,7,511500,134350
782,78702,2003,11,4,8,288000,102800
783,78702,2003,12,6,9,342500,83100
784,78702,2004,1,4,9,300000,161800
785,78702,2004,2,6,7,348141,112004
786,78702,2004,3,5,23,446000,157746
787,78702,2004,4,5,5,371300,47050
788,78702,2004,5,10,5,713900,11500
789,78702,2004,6,7,7,389000,172982
790,78702,2004,7,6,10,466000,216088
791,78702,2004,8,11,12,955573,160024
792,78702,2004,9,12,6,590300,119853
793,78702,2004,10,3,5,290000,116260
794,78702,2004,11,3,13,230000,206454
795,78702,2004,12,2,4,146720,91850
796,78702,2005,1,2,9,200000,150900
797,78702,2005,2,8,16,813263,194200
798,78702,2005,3,7,8,544000,102000
799,78702,2005,4,4,8,315000,211628
800,78702,2005,5,9,9,625000,185900
801,78702,2005,6,22,10,1861570,177300
802,78702,2005,7,13,2,766600,15000
803,78702,2005,8,13,14,1148438,361044
804,78702,2005,9,8,12,772500,123800
805,78702,2005,10,8,8,450700,215300
806,78702,2005,11,22,7,2240050,155000
807,78702,2005,12,4,6,921000,198650
808,78702,2006,1,8,13,730000,265220
809,78702,2006,2,3,11,305000,190806
810,78702,2006,3,4,12,505000,191850
811,78702,2006,4,7,14,851000,227461
812,78702,2006,5,6,10,483000,147250
813,78702,2006,6,10,17,1610000,657950
814,78702,2006,7,12,4,1931244,9700
815,78702,2006,8,14,12,1886800,226900
816,78702,2006,9,10,13,1351050,441040
817,78702,2006,10,6,11,1373000,57900
818,78702,2006,11,12,8,1760400,95400
819,78702,2006,12,4,5,365500,140500
820,78702,2007,1,6,10,626000,113500
821,78702,2007,2,10,13,1119745,134350
822,78702,2007,3,10,13,904018,191309
823,78702,2007,4,15,16,1589707,610600
824,78702,2007,5,12,10,1734236,193420
825,78702,2007,6,10,14,1187734,393505
826,78702,2007,7,20,14,2341316,253000
827,78702,2007,8,12,12,1854521,231100
828,78702,2007,9,12,6,1641526,152100
829,78702,2007,10,10,12,1386264,134931
830,78702,2007,11,8,10,736000,54600
831,78702,2007,12,10,5,922271,81900
832,78702,2008,1,11,9,1178391,69500
833,78702,2008,2,6,8,562729,169723
834,78702,2008,3,7,9,770410,497000
835,78702,2008,4,13,13,1608041,199444
836,78702,2008,5,9,13,1232340,374488
837,78702,2008,6,5,17,535500,295600
838,78702,2008,7,3,14,399000,284157
839,78702,2008,8,4,13,290800,685325
840,78702,2008,9,6,12,223900,154115
841,78702,2008,10,4,14,233699,420568
842,78702,2008,11,1,7,190000,15000
843,78702,2008,12,2,13,160000,61884
844,78702,2009,1,2,22,348350,159601
845,78702,2009,2,2,13,150500,152012
846,78702,2009,3,4,16,348300,180509
847,78702,2009,4,4,22,107000,322720
848,78702,2009,5,5,14,215000,135310
849,78702,2009,6,5,20,422915,189415
850,78702,2009,7,2,10,173000,188650
851,78702,2009,8,8,19,602210,230544
852,78702,2009,9,4,9,226000,235500
853,78702,2009,10,2,17,142200,148095
854,78702,2009,11,4,8,294000,162800
855,78702,2009,12,5,20,377005,446480
856,78702,2010,1,4,15,120746,161783
857,78702,2010,2,3,20,433251,427397
858,78702,2010,3,1,18,154900,280644
859,78702,2010,4,8,27,853500,289451
860,78702,2010,5,5,23,476000,305435
861,78702,2010,6,5,27,425000,322508
862,78702,2010,7,8,12,441500,214000
863,78702,2010,8,3,22,328000,237791
864,78702,2010,9,2,21,145500,366935
865,78702,2010,10,6,15,556645,131200
866,78702,2010,11,6,22,426357,118475
867,78702,2010,12,2,19,129000,368897
868,78702,2011,1,5,17,563500,111340
869,78702,2011,2,8,19,871900,227000
870,78702,2011,3,13,26,918800,165771
871,78702,2011,4,6,18,651300,129490
872,78702,2011,5,7,21,1445000,75252
873,78702,2011,6,9,31,621200,557980
874,78702,2011,7,7,25,327000,289210
875,78702,2011,8,10,33,835100,139838
876,78702,2011,9,3,16,221500,135408
877,78702,2011,10,10,13,998000,494593
878,78702,2011,11,7,10,581200,138050
879,78702,2011,12,6,14,857500,251075
880,78702,2012,1,6,14,772285,130460
881,78702,2012,2,8,18,858500,148429
882,78702,2012,3,5,24,250000,375835
883,78702,2012,4,8,26,1259397,503077
884,78702,2012,5,18,23,1723307,433658
885,78702,2012,6,8,17,762500,167610
886,78702,2012,7,11,23,1262000,379715
887,78702,2012,8,12,19,1491000,150850
888,78702,2012,9,11,22,983700,759011
889,78702,2012,10,15,21,1967460,241741
890,78702,2012,11,1,15,75000,373719
891,78702,2012,12,6,17,833492,195367
892,78702,2013,1,6,19,920880,717385
893,78702,2013,2,14,15,1561000,221650
894,78702,2013,3,13,18,1035801,240200
895,78702,2013,4,23,22,3109052,426022
896,78702,2013,5,15,26,1398000,429150
897,78702,2013,6,14,18,1870233,190644
898,78702,2013,7,11,28,960000,265173
899,78702,2013,8,17,23,2538329,249000
900,78702,2013,9,20,11,3008000,105440
901,78702,2013,10,24,21,3644060,468879
902,78702,2013,11,22,16,3188000,342867
903,78702,2013,12,11,16,2984750,245840
904,78702,2014,1,9,27,1195900,287777
905,78702,2014,2,24,20,3651151,142797
906,78702,2014,3,13,25,1585000,337034
907,78702,2014,4,16,25,1740046,487463
908,78702,2014,5,24,19,2386686,166817
909,78702,2014,6,36,21,4382300,404603
910,78702,2014,7,17,12,2723000,221816
911,78702,2014,8,13,27,1937595,438650
912,78702,2014,9,22,32,2656692,630614
913,78702,2014,10,26,30,3771724,364436
914,78702,2014,11,4,17,368000,337285
915,78702,2014,12,15,19,1581800,114516
916,78702,2015,1,12,24,1612382,685414
917,78702,2015,2,13,15,1800000,744000
918,78702,2015,3,15,22,1513099,452153
919,78702,2015,4,25,21,3305000,484411
920,78702,2015,5,9,19,951283,158195
921,78702,2015,6,24,21,3522100,404859
922,78702,2015,7,33,30,4399000,1050488
923,78702,2015,8,24,35,3085100,1083130
924,78702,2015,9,13,15,2392929,388646
925,78702,2015,10,24,22,3057000,419549
926,78702,2015,11,14,17,1497650,436382
927,78702,2015,12,22,21,2526603,485547
928,78702,2016,1,28,23,2982000,835036
929,78702,2016,2,9,30,1382270,314033
930,78702,2016,3,32,45,4941346,1004149
931,78702,2016,4,30,38,4242420,1191910
932,78702,2016,5,37,24,5188000,564170
933,78702,2016,6,21,40,3548500,992214
934,78702,2016,7,14,23,1828000,291872
935,78702,2016,8,17,37,3224478,723602
936,78702,2016,9,13,25,2295250,519863
937,78702,2016,10,23,32,4334576,591896
938,78702,2016,11,16,23,2853000,436627
939,78702,2016,12,18,27,3758000,803105
940,78702,2017,1,21,40,4003545,1521162
941,78702,2017,2,25,19,3380921,597912
942,78702,2017,3,26,37,3717951,450037
943,78702,2017,4,15,31,2890000,1022327
944,78702,2017,5,25,32,4114000,441940
945,78702,2017,6,23,24,4377934,528668
946,78702,2017,7,19,29,2538625,824199
947,78702,2017,8,19,29,3014057,472053
948,78702,2017,9,24,28,3829898,1150846
949,78702,2017,10,22,22,3696750,938400
950,78702,2017,11,39,27,6029000,594241
951,78702,2017,12,29,29,5185000,570211
952,78702,2018,1,41,37,6536500,992530
953,78702,2018,2,22,29,2591799,1135747
954,78702,2018,3,26,35,3382200,1032875
955,78702,2018,4,12,32,1806900,420925
956,78702,2018,5,17,23,2548000,305791
957,78703,1996,1,3,6,445000,174343
958,78703,1996,2,3,13,386765,339350
959,78703,1996,3,1,8,750000,276950
960,78703,1996,4,8,16,1089454,810650
961,78703,1996,5,7,20,1247878,628773
962,78703,1996,6,2,10,270000,347651
963,78703,1996,7,2,14,65300,564180
964,78703,1996,8,2,11,510000,667920
965,78703,1996,9,1,9,163035,604500
966,78703,1996,10,3,9,331573,141215
967,78703,1996,11,3,9,580450,294872
968,78703,1996,12,0,3,0,220685
969,78703,1997,1,0,8,0,685200
970,78703,1997,2,9,13,1696770,1038950
971,78703,1997,3,7,9,1133820,703945
972,78703,1997,4,6,11,1043160,306493
973,78703,1997,5,1,8,0,202570
974,78703,1997,6,1,10,3000,145686
975,78703,1997,7,1,19,80000,505299
976,78703,1997,8,2,19,850000,751542
977,78703,1997,9,7,14,1365600,689800
978,78703,1997,10,2,9,198030,468024
979,78703,1997,11,2,9,50000,184932
980,78703,1997,12,1,11,370000,416121
981,78703,1998,1,1,8,120000,416750
982,78703,1998,2,12,9,289178,352800
983,78703,1998,3,1,14,104000,416700
984,78703,1998,4,3,20,623000,552859
985,78703,1998,5,0,16,0,1009800
986,78703,1998,6,5,21,2215000,930918
987,78703,1998,7,2,16,402000,798693
988,78703,1998,8,1,14,200000,970950
989,78703,1998,9,6,9,837750,430855
990,78703,1998,10,1,10,145000,576483
991,78703,1998,11,1,8,97000,379758
992,78703,1998,12,3,9,987732,586642
993,78703,1999,1,5,4,1066000,343400
994,78703,1999,2,3,13,119000,634064
995,78703,1999,3,2,15,155000,468742
996,78703,1999,4,1,11,213000,1209944
997,78703,1999,5,7,12,1977000,1053888
998,78703,1999,6,2,17,197108,629376
999,78703,1999,7,21,11,1022020,600598
1000,78703,1999,8,3,5,1013828,127551
1001,78703,1999,9,7,10,1041456,374644
1002,78703,1999,10,5,8,2465000,404191
1003,78703,1999,11,6,16,851500,1337968
1004,78703,1999,12,3,8,950000,225294
1005,78703,2000,1,3,11,870000,846156
1006,78703,2000,2,3,6,1314214,176900
1007,78703,2000,3,1,16,267356,1024300
1008,78703,2000,4,5,18,493500,646204
1009,78703,2000,5,3,10,765000,1001802
1010,78703,2000,6,1,20,1100000,1276547
1011,78703,2000,7,1,4,2000000,206044
1012,78703,2000,8,1,8,200000,387294
1013,78703,2000,9,2,8,1149327,280343
1014,78703,2000,10,4,8,365000,1024084
1015,78703,2000,11,2,10,710000,810857
1016,78703,2000,12,3,10,1135000,1084523
1017,78703,2001,1,3,8,1425000,499963
1018,78703,2001,2,2,15,135000,1619793
1019,78703,2001,3,6,11,1585762,635000
1020,78703,2001,4,3,5,684229,466225
1021,78703,2001,5,6,7,1017300,813800
1022,78703,2001,6,6,11,1532487,441260
1023,78703,2001,7,6,14,1419439,931959
1024,78703,2001,8,4,8,759439,763825
1025,78703,2001,9,1,3,190000,251700
1026,78703,2001,10,1,8,51000,737681
1027,78703,2001,11,1,9,460000,912750
1028,78703,2001,12,4,6,1248043,435144
1029,78703,2002,1,4,11,1952011,1110491
1030,78703,2002,2,0,8,0,430750
1031,78703,2002,3,4,15,245900,720412
1032,78703,2002,4,3,12,527150,637533
1033,78703,2002,5,3,15,3300000,1171119
1034,78703,2002,6,8,17,2858497,1187020
1035,78703,2002,7,4,7,910000,455700
1036,78703,2002,8,4,17,2355000,1897000
1037,78703,2002,9,2,11,170000,235694
1038,78703,2002,10,6,18,2097850,1367105
1039,78703,2002,11,3,18,380000,811275
1040,78703,2002,12,4,9,799000,556500
1041,78703,2003,1,2,16,49300,616900
1042,78703,2003,2,5,4,1112000,248450
1043,78703,2003,3,4,16,1415850,1576580
1044,78703,2003,4,5,13,1280000,617475
1045,78703,2003,5,5,15,277032,651695
1046,78703,2003,6,4,17,835000,1617483
1047,78703,2003,7,0,10,0,658891
1048,78703,2003,8,9,13,2578500,1832222
1049,78703,2003,9,6,11,828106,780395
1050,78703,2003,10,3,12,915000,1063210
1051,78703,2003,11,3,10,841255,578250
1052,78703,2003,12,2,8,502275,429051
1053,78703,2004,1,10,11,2213522,791000
1054,78703,2004,2,4,9,1457865,551200
1055,78703,2004,3,2,18,500530,1304880
1056,78703,2004,4,7,25,1419682,1148234
1057,78703,2004,5,7,15,1835958,1334100
1058,78703,2004,6,4,18,1308200,2179384
1059,78703,2004,7,3,9,531850,337838
1060,78703,2004,8,3,10,894000,794000
1061,78703,2004,9,7,10,590800,282510
1062,78703,2004,10,3,9,1108402,767950
1063,78703,2004,11,3,15,1262000,1027608
1064,78703,2004,12,3,8,1404000,2203044
1065,78703,2005,1,3,12,1050000,1621830
1066,78703,2005,2,6,13,1028000,1841584
1067,78703,2005,3,7,17,1688110,1036304
1068,78703,2005,4,10,13,1952737,892932
1069,78703,2005,5,6,21,1825733,1733350
1070,78703,2005,6,11,12,3444850,1621628
1071,78703,2005,7,7,21,1903070,1650434
1072,78703,2005,8,7,12,1530000,913305
1073,78703,2005,9,9,7,3279900,194600
1074,78703,2005,10,5,19,2505000,1358478
1075,78703,2005,11,11,13,2624045,1079942
1076,78703,2005,12,12,13,3335000,2174765
1077,78703,2006,1,4,11,1085500,689900
1078,78703,2006,2,14,25,5033968,2414515
1079,78703,2006,3,7,22,2157900,1014258
1080,78703,2006,4,1,14,250000,336197
1081,78703,2006,5,7,19,1443000,1523350
1082,78703,2006,6,9,18,3406800,1521101
1083,78703,2006,7,3,18,743000,904350
1084,78703,2006,8,10,12,2634918,673894
1085,78703,2006,9,11,20,4117000,1605575
1086,78703,2006,10,7,15,3065000,409400
1087,78703,2006,11,8,8,1750000,600247
1088,78703,2006,12,3,16,875000,1399505
1089,78703,2007,1,3,5,2428509,715000
1090,78703,2007,2,9,19,4134370,1826211
1091,78703,2007,3,14,18,5188432,1086455
1092,78703,2007,4,6,17,587270,322400
1093,78703,2007,5,9,10,2158000,706902
1094,78703,2007,6,3,17,194000,748900
1095,78703,2007,7,6,17,1146760,1048485
1096,78703,2007,8,13,18,2844500,1458600
1097,78703,2007,9,4,14,896820,1627700
1098,78703,2007,10,6,18,665246,1521775
1099,78703,2007,11,3,18,470000,1068100
1100,78703,2007,12,10,10,2813105,296500
1101,78703,2008,1,5,12,600000,1125654
1102,78703,2008,2,6,19,1963415,1550251
1103,78703,2008,3,11,11,2161000,391803
1104,78703,2008,4,8,28,1563825,1913084
1105,78703,2008,5,10,21,2718000,1055019
1106,78703,2008,6,13,34,2960000,881094
1107,78703,2008,7,9,42,1608000,1600021
1108,78703,2008,8,2,27,166000,1129409
1109,78703,2008,9,5,29,1559713,1080873
1110,78703,2008,10,7,32,884332,1889937
1111,78703,2008,11,5,16,578000,1151460
1112,78703,2008,12,6,16,3632000,1142114
1113,78703,2009,1,4,25,355000,804579
1114,78703,2009,2,5,24,1485000,1523984
1115,78703,2009,3,6,35,1321315,1230571
1116,78703,2009,4,3,24,324800,1051195
1117,78703,2009,5,8,21,1005000,632759
1118,78703,2009,6,7,27,649755,1414975
1119,78703,2009,7,3,32,110823,868349
1120,78703,2009,8,4,31,474000,895877
1121,78703,2009,9,7,24,1783320,1026751
1122,78703,2009,10,7,28,1633100,1189769
1123,78703,2009,11,6,22,789500,1521001
1124,78703,2009,12,4,25,1755000,388743
1125,78703,2010,1,5,17,913000,1379698
1126,78703,2010,2,2,33,93000,1060817
1127,78703,2010,3,8,26,1180000,1836247
1128,78703,2010,4,9,35,1093500,1046978
1129,78703,2010,5,6,16,160017,583172
1130,78703,2010,6,12,35,1835900,1387229
1131,78703,2010,7,11,27,5467600,922164
1132,78703,2010,8,3,28,214000,788960
1133,78703,2010,9,10,28,1862537,479400
1134,78703,2010,10,12,24,2026000,3710757
1135,78703,2010,11,3,27,214500,1040274
1136,78703,2010,12,13,37,2182750,1633748
1137,78703,2011,1,7,25,1090000,493093
1138,78703,2011,2,9,26,1201410,2846895
1139,78703,2011,3,12,32,2653150,1077340
1140,78703,2011,4,8,44,1566500,1607143
1141,78703,2011,5,11,37,887929,1222673
1142,78703,2011,6,10,29,2079063,1052638
1143,78703,2011,7,10,38,2755000,1128364
1144,78703,2011,8,6,37,224158,1463479
1145,78703,2011,9,10,33,1739500,1887520
1146,78703,2011,10,8,27,1643915,916394
1147,78703,2011,11,19,36,1459500,989041
1148,78703,2011,12,5,25,1398000,566516
1149,78703,2012,1,13,30,1779272,960733
1150,78703,2012,2,7,30,1052860,678692
1151,78703,2012,3,8,35,1687800,752149
1152,78703,2012,4,18,31,3091200,1290365
1153,78703,2012,5,18,43,3347500,1551473
1154,78703,2012,6,5,37,1512500,572607
1155,78703,2012,7,13,35,1837500,1809311
1156,78703,2012,8,10,29,1203430,1803955
1157,78703,2012,9,14,33,3952548,1213409
1158,78703,2012,10,20,28,1809100,914315
1159,78703,2012,11,10,27,2149100,1387736
1160,78703,2012,12,10,28,1288400,716157
1161,78703,2013,1,5,17,356000,504632
1162,78703,2013,2,9,31,2189511,2038171
1163,78703,2013,3,12,35,1822900,1988934
1164,78703,2013,4,19,56,5221057,1746471
1165,78703,2013,5,10,38,2330447,1645650
1166,78703,2013,6,6,23,1994500,726471
1167,78703,2013,7,5,23,1036032,1345598
1168,78703,2013,8,15,34,1992700,1530083
1169,78703,2013,9,7,33,2819005,2249442
1170,78703,2013,10,11,30,2233000,889121
1171,78703,2013,11,7,30,2161900,1224082
1172,78703,2013,12,11,15,2486643,490940
1173,78703,2014,1,12,24,2794682,1619634
1174,78703,2014,2,5,22,2095000,2014121
1175,78703,2014,3,6,31,838450,1670424
1176,78703,2014,4,16,29,6242941,1499714
1177,78703,2014,5,19,34,6026034,2202893
1178,78703,2014,6,11,30,3021363,2021345
1179,78703,2014,7,17,37,3304816,3390894
1180,78703,2014,8,12,27,2297000,5973909
1181,78703,2014,9,12,26,3070500,2460920
1182,78703,2014,10,18,30,5872555,2765206
1183,78703,2014,11,9,18,2190885,969161
1184,78703,2014,12,8,24,2311500,702191
1185,78703,2015,1,17,24,2919400,1366656
1186,78703,2015,2,11,35,2021500,3193575
1187,78703,2015,3,24,23,7705745,1665588
1188,78703,2015,4,13,35,2694000,1957808
1189,78703,2015,5,9,25,1593314,620300
1190,78703,2015,6,10,30,2335600,3002700
1191,78703,2015,7,13,37,1565332,4520534
1192,78703,2015,8,9,31,2065000,2114398
1193,78703,2015,9,16,24,2531097,1963187
1194,78703,2015,10,11,31,2910773,3618876
1195,78703,2015,11,14,25,3891360,2227720
1196,78703,2015,12,7,19,1498376,1134322
1197,78703,2016,1,13,36,4114500,4455940
1198,78703,2016,2,6,11,515000,1330681
1199,78703,2016,3,10,21,6661300,2020755
1200,78703,2016,4,10,19,3160190,3976292
1201,78703,2016,5,15,27,10330397,1379612
1202,78703,2016,6,16,25,4300000,1765654
1203,78703,2016,7,8,22,1293293,1429245
1204,78703,2016,8,13,37,1378500,2767118
1205,78703,2016,9,8,30,2835000,2560236
1206,78703,2016,10,14,17,4968000,1320900
1207,78703,2016,11,12,29,2525000,3281032
1208,78703,2016,12,8,17,1733500,1225200
1209,78703,2017,1,17,27,2918364,2059838
1210,78703,2017,2,11,20,2438500,691791
1211,78703,2017,3,12,28,2620000,2526620
1212,78703,2017,4,6,19,1035000,1771488
1213,78703,2017,5,12,34,2082000,944143
1214,78703,2017,6,5,31,2959112,4050168
1215,78703,2017,7,12,20,4216999,3959115
1216,78703,2017,8,10,29,2263763,991258
1217,78703,2017,9,6,21,904139,934200
1218,78703,2017,10,9,13,4295000,605790
1219,78703,2017,11,12,19,1712500,1880826
1220,78703,2017,12,7,24,1404750,1820485
1221,78703,2018,1,14,29,4214250,2682855
1222,78703,2018,2,10,23,1934200,632632
1223,78703,2018,3,13,35,4325395,4764882
1224,78703,2018,4,35,20,10390000,1718881
1225,78703,2018,5,12,28,7644641,1683790
1226,78704,1996,1,5,6,621416,124986
1227,78704,1996,2,20,9,289984,168950
1228,78704,1996,3,14,6,1185015,51450
1229,78704,1996,4,2,8,153000,130400
1230,78704,1996,5,2,5,215000,191700
1231,78704,1996,6,4,12,538304,129175
1232,78704,1996,7,2,5,135291,52000
1233,78704,1996,8,6,5,525050,115530
1234,78704,1996,9,7,13,608894,196450
1235,78704,1996,10,11,13,1397375,169850
1236,78704,1996,11,6,7,938900,52300
1237,78704,1996,12,2,6,385970,33544
1238,78704,1997,1,5,8,383539,122975
1239,78704,1997,2,7,11,488455,204618
1240,78704,1997,3,1,13,25000,293159
1241,78704,1997,4,5,14,385000,229050
1242,78704,1997,5,3,12,219000,376955
1243,78704,1997,6,0,6,0,123300
1244,78704,1997,7,6,9,752600,81570
1245,78704,1997,8,0,9,0,57050
1246,78704,1997,9,0,9,0,292261
1247,78704,1997,10,3,7,135940,108300
1248,78704,1997,11,1,4,71800,40550
1249,78704,1997,12,2,6,205000,110900
1250,78704,1998,1,6,10,389000,47701
1251,78704,1998,2,2,7,427192,217340
1252,78704,1998,3,0,11,0,71150
1253,78704,1998,4,3,7,210000,124500
1254,78704,1998,5,1,9,75000,148044
1255,78704,1998,6,1,11,85000,156500
1256,78704,1998,7,0,9,0,88344
1257,78704,1998,8,2,3,147000,82000
1258,78704,1998,9,3,10,153000,79874
1259,78704,1998,10,0,7,0,105844
1260,78704,1998,11,1,9,75000,324000
1261,78704,1998,12,1,8,75000,203600
1262,78704,1999,1,2,12,86000,342404
1263,78704,1999,2,0,12,0,203990
1264,78704,1999,3,2,7,137500,92069
1265,78704,1999,4,9,13,968575,160850
1266,78704,1999,5,3,10,268000,220694
1267,78704,1999,6,2,6,160000,211500
1268,78704,1999,7,5,5,724290,81800
1269,78704,1999,8,6,9,555000,352138
1270,78704,1999,9,9,9,608100,164582
1271,78704,1999,10,1,6,69420,81120
1272,78704,1999,11,7,9,803350,345800
1273,78704,1999,12,8,7,984095,66000
1274,78704,2000,1,3,9,425000,158394
1275,78704,2000,2,10,11,121950,167732
1276,78704,2000,3,17,8,894050,262799
1277,78704,2000,4,7,12,1070183,406600
1278,78704,2000,5,9,7,820462,59800
1279,78704,2000,6,8,10,878836,365827
1280,78704,2000,7,14,3,478620,163000
1281,78704,2000,8,19,7,2408525,127200
1282,78704,2000,9,3,5,345250,52005
1283,78704,2000,10,15,9,1467564,154644
1284,78704,2000,11,5,8,488000,210681
1285,78704,2000,12,6,5,532796,178700
1286,78704,2001,1,8,12,832208,486144
1287,78704,2001,2,10,6,1826563,120900
1288,78704,2001,3,4,7,69000,242944
1289,78704,2001,4,6,5,1238719,117862
1290,78704,2001,5,2,9,330000,417500
1291,78704,2001,6,4,7,714760,275771
1292,78704,2001,7,2,8,355969,130044
1293,78704,2001,8,2,10,270000,205923
1294,78704,2001,9,5,4,646150,121600
1295,78704,2001,10,1,7,25000,926000
1296,78704,2001,11,0,4,0,109500
1297,78704,2001,12,0,7,0,187600
1298,78704,2002,1,4,7,514796,158650
1299,78704,2002,2,3,11,626185,260146
1300,78704,2002,3,9,8,1857371,153344
1301,78704,2002,4,5,13,974000,380571
1302,78704,2002,5,4,8,518500,219350
1303,78704,2002,6,3,8,363000,136900
1304,78704,2002,7,5,9,615565,177250
1305,78704,2002,8,7,6,734500,257700
1306,78704,2002,9,1,7,0,195900
1307,78704,2002,10,1,12,85000,438204
1308,78704,2002,11,3,5,268216,282035
1309,78704,2002,12,3,9,423366,296900
1310,78704,2003,1,4,13,446000,342568
1311,78704,2003,2,1,7,110000,364144
1312,78704,2003,3,10,9,1496500,155750
1313,78704,2003,4,5,11,645000,123965
1314,78704,2003,5,9,16,1018536,548744
1315,78704,2003,6,8,11,994360,376744
1316,78704,2003,7,7,15,450578,525500
1317,78704,2003,8,8,11,1258869,290600
1318,78704,2003,9,1,8,144840,153280
1319,78704,2003,10,2,11,166000,295550
1320,78704,2003,11,12,9,1465862,217800
1321,78704,2003,12,7,6,780540,60294
1322,78704,2004,1,10,17,1061412,923747
1323,78704,2004,2,6,9,541800,346182
1324,78704,2004,3,16,16,2593077,220969
1325,78704,2004,4,15,12,1559286,285200
1326,78704,2004,5,8,13,1745250,664365
1327,78704,2004,6,12,14,1516200,216388
1328,78704,2004,7,11,11,1564206,801350
1329,78704,2004,8,11,10,1576774,521068
1330,78704,2004,9,9,13,1249588,665411
1331,78704,2004,10,0,14,0,532105
1332,78704,2004,11,9,11,1032494,331600
